seed,k,week,shipping,surcharge,holding,in_transit,stockout,couple,demurrage,rework,briefing,audit,air,inspect,dual_source,total
29,210,13,19.93,0.0,19.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,134.93
29,210,14,68.37,0.0,21.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190.37
29,210,15,49.55,0.0,59.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,180.55
29,210,16,0.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.0
29,210,17,8.65,0.0,59.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,114.65
29,210,18,13.5,0.0,39.0,53.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,165.5
29,210,19,0.0,0.0,26.0,53.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,139.0
29,210,20,2.2,0.0,25.0,54.0,0.0,0.0,86.0,0.0,0.0,0.0,300.0,0.0,4.0,471.2
29,210,21,2.08,0.0,28.0,55.0,0.0,0.0,106.0,0.0,0.0,0.0,300.0,0.0,4.0,495.08
29,210,22,0.0,0.0,30.0,55.0,0.0,0.0,106.0,0.0,0.0,0.0,300.0,0.0,4.0,495.0
29,210,23,48.34,0.0,0.0,74.0,20.0,900.0,108.0,0.0,0.0,0.0,0.0,0.0,4.0,1154.34
29,210,24,0.0,0.0,0.0,74.0,160.0,0.0,110.0,0.0,0.0,0.0,300.0,0.0,4.0,648.0
29,210,25,0.0,0.0,0.0,74.0,360.0,0.0,110.0,0.0,0.0,0.0,300.0,0.0,4.0,848.0
29,210,26,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0
33,191,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,191,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,191,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,191,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,191,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,191,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,191,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,191,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,191,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,191,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,191,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,191,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,191,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,191,14,102.02,0.0,57.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.02
33,191,15,38.85,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.85
33,191,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,191,17,26.76,0.0,11.0,59.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,115.76
33,191,18,178.2,0.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,272.2
33,191,19,108.54,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,279.54
33,191,20,49.0,30.0,0.0,114.0,620.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1117.0
33,191,21,23.08,96.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,703.08
33,191,22,0.0,58.0,0.0,120.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,782.0
33,191,23,0.0,44.0,0.0,105.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,233.0
33,191,24,0.0,12.0,30.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,103.0
33,191,25,0.0,0.0,3.0,57.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,122.0
33,191,26,0.0,0.0,0.0,57.0,220.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,4.0,383.0
33,192,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,192,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,192,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,192,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,192,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,192,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,192,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,192,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,192,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,192,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,192,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,192,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,192,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,192,14,102.02,0.0,57.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.02
33,192,15,38.85,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.85
33,192,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,192,17,81.4,0.0,11.0,63.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,174.4
33,192,18,163.35,0.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,257.35
33,192,19,108.54,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,279.54
33,192,20,49.0,38.0,0.0,114.0,620.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1125.0
33,192,21,23.08,88.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,695.08
33,192,22,0.0,58.0,0.0,120.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,782.0
33,192,23,0.0,44.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.0
33,192,24,0.0,12.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0
33,192,25,0.0,0.0,0.0,57.0,20.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,139.0
33,192,26,0.0,0.0,6.0,57.0,0.0,0.0,102.0,0.0,0.0,0.0,300.0,0.0,4.0,469.0
33,193,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,193,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,193,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,193,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,193,5,0.0,0.0,15.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0
33,193,6,252.45,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,381.45
33,193,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,193,8,0.0,0.0,9.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,193,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,193,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,193,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,193,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,193,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,193,14,102.02,0.0,57.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.02
33,193,15,38.85,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.85
33,193,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,193,17,81.4,0.0,11.0,63.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,174.4
33,193,18,163.35,0.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,257.35
33,193,19,108.54,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,279.54
33,193,20,127.63,38.0,0.0,119.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,908.63
33,193,21,3.85,88.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,675.85
33,193,22,0.0,58.0,0.0,120.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,782.0
33,193,23,0.0,54.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,159.0
33,193,24,0.0,2.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0
33,193,25,0.0,0.0,0.0,57.0,20.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,139.0
33,193,26,0.0,0.0,6.0,57.0,0.0,0.0,112.0,0.0,0.0,0.0,300.0,0.0,4.0,479.0
33,194,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,194,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,194,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,194,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,194,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,194,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,194,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,194,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,194,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,194,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,194,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,194,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,194,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,194,14,102.02,0.0,57.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.02
33,194,15,38.85,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.85
33,194,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,194,17,317.02,0.0,11.0,118.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,465.02
33,194,18,0.0,0.0,6.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0
33,194,19,67.37,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,238.37
33,194,20,49.0,148.0,0.0,114.0,620.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1235.0
33,194,21,0.0,0.0,0.0,114.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,578.0
33,194,22,0.0,36.0,0.0,114.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,754.0
33,194,23,0.0,44.0,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,143.0
33,194,24,0.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0
33,194,25,0.0,0.0,10.0,40.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0
33,194,26,0.0,0.0,0.0,40.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,204.0
33,195,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,195,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,195,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,195,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,195,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,195,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,195,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,195,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,195,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,195,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,195,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,195,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,195,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,195,14,102.02,0.0,57.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.02
33,195,15,38.85,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.85
33,195,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,195,17,81.4,0.0,11.0,63.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,174.4
33,195,18,163.35,0.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,257.35
33,195,19,108.54,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,279.54
33,195,20,49.0,38.0,0.0,114.0,620.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1125.0
33,195,21,23.08,88.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,695.08
33,195,22,0.0,58.0,0.0,120.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,782.0
33,195,23,0.0,44.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.0
33,195,24,0.0,12.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0
33,195,25,0.0,0.0,0.0,57.0,20.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,139.0
33,195,26,0.0,0.0,6.0,57.0,0.0,0.0,102.0,0.0,0.0,0.0,300.0,0.0,4.0,469.0
33,196,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,196,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,196,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,196,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,196,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,196,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,196,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,196,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,196,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,196,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,196,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,196,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,196,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,196,14,25.22,0.0,57.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,125.22
33,196,15,42.23,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,143.23
33,196,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,196,17,81.4,0.0,9.0,65.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,174.4
33,196,18,163.35,0.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,257.35
33,196,19,108.54,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,279.54
33,196,20,49.0,38.0,0.0,114.0,620.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1125.0
33,196,21,23.08,88.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,695.08
33,196,22,0.0,58.0,0.0,120.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,782.0
33,196,23,0.0,44.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.0
33,196,24,0.0,12.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0
33,196,25,0.0,0.0,0.0,57.0,20.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,139.0
33,196,26,0.0,0.0,6.0,57.0,0.0,0.0,102.0,0.0,0.0,0.0,300.0,0.0,4.0,469.0
33,197,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,197,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,197,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,197,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,197,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,197,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,197,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,197,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,197,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,197,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,197,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,197,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,197,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,197,14,0.0,0.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0
33,197,15,89.53,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,190.53
33,197,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,197,17,81.4,0.0,0.0,93.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,538.4
33,197,18,92.81,0.0,25.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,186.81
33,197,19,108.54,0.0,16.0,73.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,216.54
33,197,20,141.82,38.0,0.0,103.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,586.82
33,197,21,65.4,50.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,699.4
33,197,22,0.0,58.0,0.0,120.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,782.0
33,197,23,0.0,60.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,165.0
33,197,24,0.0,34.0,7.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,121.0
33,197,25,0.0,0.0,0.0,76.0,400.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,538.0
33,197,26,0.0,0.0,6.0,76.0,0.0,0.0,118.0,0.0,0.0,0.0,300.0,0.0,4.0,504.0
33,198,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,198,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
33,198,3,64.17,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,162.17
33,198,4,169.68,0.0,30.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,288.68
33,198,5,15.11,0.0,15.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.11
33,198,6,223.6,0.0,15.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,352.6
33,198,7,131.27,0.0,0.0,153.0,200.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,568.27
33,198,8,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
33,198,9,126.47,0.0,49.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,269.47
33,198,10,85.5,0.0,62.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,238.5
33,198,11,0.0,0.0,39.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0
33,198,12,0.0,0.0,65.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0
33,198,13,28.82,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,123.82
33,198,14,102.02,0.0,57.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.02
33,198,15,38.85,0.0,33.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.85
33,198,16,15.51,0.0,18.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.51
33,198,17,317.02,0.0,11.0,118.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,465.02
33,198,18,0.0,0.0,6.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0
33,198,19,67.37,0.0,0.0,92.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,238.37
33,198,20,49.0,148.0,0.0,114.0,620.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1235.0
33,198,21,0.0,0.0,0.0,114.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,578.0
33,198,22,0.0,36.0,0.0,114.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,754.0
33,198,23,0.0,44.0,55.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,143.0
33,198,24,0.0,0.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0
33,198,25,0.0,0.0,10.0,40.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0
33,198,26,0.0,0.0,0.0,40.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,4.0,204.0
33,199,1,196.84,0.0,58.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,302.84
33,199,2,42.41,0.0,33.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139.41
